e,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,1,2,3,4,5,6,,,,,,,1,2,3,,,
,129,129,129,139,129,129,,,,,,,129,129,129,,,
7,8,9,10,11,12,13,,,4,5,6,7,8,9,10,,,
129,129,139,129,129,129,129,,,129,129,129,129,129,129,129,,,
14,15,16,17,18,19,20,,,11,12,13,14,15,16,17,,,
129,129,129,129,129,129,129,,,129,129,129,129,129,129,129,,,
21,22,23,24,25,26,27,,,18,19,20,21,22,23,24,,,
129,129,129,129,129,129,129,,,129,129,129,129,129,129,129,,,
28,29,30,31,,,,,,25,26,27,28,29,,,,,
129,129,129,129,,,,,,129,129,129,129,129,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
BARRIE,,,,,,,MAR,,BARRIE,,,,,,,APR,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,,,1,2,,,,1,2,3,4,5,6,,,
,,,,,129,129,,,,139,139,139,139,139,139,,,
3,4,5,6,7,8,9,,,7,8,9,10,11,12,13,,,
129,129,129,129,129,129,129,,,139,139,139,139,139,139,139,,,
10,11,12,13,14,15,16,,,14,15,16,17,18,19,20,,,
129,129,129,129,129,129,129,,,149,149,149,149,149,149,149,,,
17,18,19,20,21,22,23,,,21,22,23,24,25,26,27,,,
129,129,129,129,129,129,129,,,149,149,149,149,149,149,149,,,
24,25,26,27,28,29,30,,,28,29,30,,,,,,,
129,129,129,129,129,129,129,,,149,149,169,,,,,,,
31,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
BARRIE,,,,,,,MAY,,BARRIE,,,,,,,JUN,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,1,2,3,4,,,,,,,,,1,,,
,,,169,139,139,139,,,,,,,,,169,,,
5,6,7,8,9,10,11,,,2,3,4,5,6,7,8,,,
149,149,149,149,149,149,149,,,149,149,149,149,149,149,149,,,
12,13,14,15,16,17,18,,,9,10,11,12,13,14,15,,,
149,149,149,149,149,149,149,,,149,149,149,149,149,149,149,,,
19,20,21,22,23,24,25,,,16,17,18,19,20,21,22,,,
149,149,149,149,149,149,149,,,149,149,149,149,149,149,149,,,
26,27,28,29,30,31,,,,23,24,25,26,27,28,29,,,
149,149,149,149,169,169,,,,149,149,149,149,149,149,149,,,
,,,,,,,,,30,,,,,,,,,
,,,,,,,,,169,,,,,,,,,
,,,,,,,,,,,,,,,,,,
BARRIE,,,,,,,JUL,,BARRIE,,,,,,,AUG,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,1,2,3,4,5,6,,,,,,,1,2,3,,,
,169,149,149,149,149,149,,,,,,,169,149,149,,,
7,8,9,10,11,12,13,,,4,5,6,7,8,9,10,,,
149,149,149,149,149,149,149,,,149,149,149,149,149,149,149,,,
14,15,16,17,18,19,20,,,11,12,13,14,15,16,17,,,
149,149,149,149,149,149,149,,,149,149,149,149,149,149,149,,,
21,22,23,24,25,26,27,,,18,19,20,21,22,23,24,,,
149,149,149,149,149,149,149,,,149,149,149,149,149,149,149,,,
28,29,30,31,,,,,,25,26,27,28,29,30,31,,,
149,149,169,169,,,,,,149,149,149,149,149,169,169,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
LETHBRIDGE,,,,,,,SEP,,LETHBRIDGE,,,,,,,OCT,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
1,2,3,4,5,6,7,,,,,1,2,3,4,5,,,
169,149,149,149,149,149,149,,,,,169,139,139,139,139,,,
8,9,10,11,12,13,14,,,6,7,8,9,10,11,12,,,
149,149,149,149,149,149,149,,,139,139,139,139,139,139,139,,,
15,16,17,18,19,20,21,,,13,14,15,16,17,18,19,,,
149,149,149,149,149,149,149,,,139,139,139,139,139,139,139,,,
22,23,24,25,26,27,28,,,20,21,22,23,24,25,26,,,
149,149,149,149,149,149,149,,,139,139,139,139,139,139,139,,,
29,30,,,,,,,,27,28,29,30,31,,,,,
149,169,,,,,,,,139,139,139,169,169,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
LETHBRIDGE,,,,,,,NOV,,LETHBRIDGE,,,,,,,DEC,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,,,1,2,,,1,2,3,4,5,6,7,,,
,,,,,139,139,,,139,139,139,139,139,139,139,,,
3,4,5,6,7,8,9,,,8,9,10,11,12,13,14,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
10,11,12,13,14,15,16,,,15,16,17,18,19,20,21,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
17,18,19,20,21,22,23,,,22,23,24,25,26,27,28,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
24,25,26,27,28,29,30,,,29,30,31,,,,29,,,
139,139,139,139,139,139,139,,,139,139,139,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
2025,,,,,,,,,,,,,,,,,,
LETHBRIDGE,,1 HR MIN STARTING AT 179/HR ,,,,,JAN,,LETHBRIDGE,,1 HR MIN STARTING AT 179/HR ,,,,,FEB,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,1,2,3,4,,,,,,,,,1,,,
,,,139,139,139,139,,,,,,,,,139,,,
5,6,7,8,9,10,11,,,2,3,4,5,6,7,8,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
12,13,14,15,16,17,18,,,9,10,11,12,13,14,15,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
19,20,21,22,23,24,25,,,16,17,18,19,20,21,22,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
26,27,28,29,30,31,,,,23,24,25,26,27,28,,,,
139,139,139,139,139,139,,,,139,139,139,139,139,139,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
LETHBRIDGE,,1 HR MIN STARTING AT 179/HR ,,,,,MAR,,LETHBRIDGE,,1 HR MIN STARTING AT 179/HR ,,,,,APR,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,,,,1,,,,,1,2,3,4,5,,,
,,,,,,139,,,,,139,139,139,139,139,,,
2,3,4,5,6,7,8,,,6,7,8,9,10,11,12,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
9,10,11,12,13,14,15,,,13,14,15,16,17,18,19,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
16,17,18,19,20,21,22,,,20,21,22,23,24,25,26,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
23,24,25,26,27,28,29,,,27,28,29,30,,,,,,
139,139,139,139,139,139,139,,,139,139,139,139,,,,,,
30,31,,,,,,,,,,,,,,,,,
139,139,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
LETHBRIDGE,,1 HR MIN STARTING AT 179/HR ,,,,,MAY,,LETHBRIDGE,,1 HR MIN STARTING AT 179/HR ,,,,,JUN,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,,1,2,3,,,1,2,3,4,5,6,7,,,
,,,,139,139,139,,,159,159,139,139,139,139,139,,,
4,5,6,7,8,9,10,,,8,9,10,11,12,13,14,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
11,12,13,14,15,16,17,,,15,16,17,18,19,20,21,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
18,19,20,21,22,23,24,,,22,23,24,25,26,27,28,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,189/169,,,
25,26,27,28,29,30,31,,,29,30,,,,,,,,
139,139,139,139,139,139,139,,,149,169,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
LETHBRIDGE,,1 HR MIN STARTING AT 179/HR ,,,,,JUL,,LETHBRIDGE,,1 HR MIN STARTING AT 179/HR ,,,,,AUG,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,1,2,3,4,5,,,,,,,,1,2,,,
,,169,159,149,149,139,,,,,,,,169,169,,,
6,7,8,9,10,11,12,,,3,4,5,6,7,8,9,,,
139,139,139,139,139,139,149,,,149,139,139,139,139,139,149,,,
13,14,15,16,17,18,19,,,10,11,12,13,14,15,16,,,
139,139,139,139,139,139,149,,,139,139,139,139,139,139,149,,,
20,21,22,23,24,25,26,,,17,18,19,20,21,22,23,,,
139,139,139,139,139,139,149,,,139,139,139,139,139,139,149,,,
27,28,29,30,31,,,,,24,25,26,27,28,29,30,,,
139,149,159,169,169,,,,,139,139,139,139,139,169,169,,,
,,,,,,,,,31,,,,,,,,,
,,,,,,,,,169,,,,,,,,,
,,,,,,,,,,,,,,,,,,
LETHBRIDGE,,1 HR MIN STARTING AT 179/HR ,,,,,SEP,,LETHBRIDGE,,1 HR MIN STARTING AT 179/HR ,,,,,OCT,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,1,2,3,4,5,6,,,,,,1,2,3,4,,,
,179,179,159,159,159,169,,,,,,179,179,159,169,,,
7,8,9,10,11,12,13,,,5,6,7,8,9,10,11,,,
159,159,159,159,159,159,169,,,159,159,159,159,159,159,169,,,
14,15,16,17,18,19,20,,,12,13,14,15,16,17,18,,,
159,159,159,159,159,159,169,,,159,159,159,159,159,159,169,,,
21,22,23,24,25,26,27,,,19,20,21,22,23,24,25,,,
159,159,159,159,159,159,169,,,159,159,159,159,159,159,169,,,
28,29,30,,,,,,,26,27,28,29,30,31,,,,
159,179,179,,,,,,,159,159,159,159,179,179,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
LETHBRIDGE,,1 HR MIN STARTING AT 179/HR ,,,,,NOV,,LETHBRIDGE,,1 HR MIN STARTING AT 179/HR ,,,,,DEC,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,,,,1,,,,1,2,3,4,5,6,,,
,,,,,,179,,,,179,179,159,159,159,169,,,
2,3,4,5,6,7,8,,,7,8,9,10,11,12,13,,,
179,159,159,159,159,159,169,,,159,159,159,159,159,159,169,,,
9,10,11,12,13,14,15,,,14,15,16,17,18,19,20,,,
159,159,159,159,159,159,169,,,159,149,159,159,159,159,169,,,
16,17,18,19,20,21,22,,,21,22,23,24,25,26,27,,,
159,159,159,159,159,159,169,,,159,159,159,219,219,179,179,,,
23,24,25,26,27,28,29,,,28,29,30,31,,,,,,
159,159,159,159,159,159,179,,,179,179,219,219,,,,,,
30,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,
