!@WQASXZ,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,,,1,2,,,1,2,3,4,5,6,7,,,
,,,,,169,149,,,169,139,139,139,139,139,139,,,
3,4,5,6,7,8,9,,,8,9,10,11,12,13,14,,,
139,139,139,139,139,139,149,,,139,139,139,139,139,139,139,,,
10,11,12,13,14,15,16,,,15,16,17,18,19,20,21,,,
139,139,139,139,139,139,149,,,139,139,139,139,139,139,139,,,
17,18,19,20,21,22,23,,,22,23,24,25,26,27,28,,,
139,139,139,139,139,139,149,,,139,139,139,139,139,139,139,,,
24,25,26,27,28,29,30,,,29,30,31,,,,,,,
139,139,139,139,139,139,169,,,139,139,169,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
AURORA,,,,,,,NOV,,AURORA,,,,,,,DEC,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,1,2,3,4,,,,,,,,1,2,,,
,,,149,139,139,139,,,,,,,,149,129,,,
5,6,7,8,9,10,11,,,3,4,5,6,7,8,9,,,
139,139,139,149,149,149,139,,,129,129,129,139,129,129,129,,,
12,13,14,15,16,17,18,,,10,11,12,13,14,15,16,,,
149,149,139,139,139,139,149,,,129,129,129,129,139,129,129,,,
19,20,21,22,23,24,25,,,17,18,19,20,21,22,23,,,
139,139,149,139,149,139,139,,,129,129,129,129,129,129,129,,,BASE PRICE DROPED TO 129 NOV 30
26,27,28,29,30,,,,,24,25,26,27,28,29,30,,,
149,139,139,139,149,,,,,129,129,129,129,129,129,129,,,
,,,,,,,,,31,,,,,,,,,
,,,,,,,,,139,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,- Markham: 18-30
,1 Truck,  2   >   3   >   4,,2 Trucks,  4   >   5   >   6,,,,IMPORTANT NOTES,,,,,,,,,
,,119 > 179 > 259,,,238 > 298 > 358,,,,,,,,,,,,,
,,129 > 189 > 269,,,258 > 318 > 378,,,,ONLY 3 MEN CREW TRUCKS AVAILABLE FOR LONG DISTANCE! OFFER 4TH GUY FOR A LOCAL MOVE ONLY! FOR LONG DISTANCE YOU CAN OFFER 4TH GUY TO HELP LOADING LOCALLY. OFFLOAD MUST BE 3 SINCE ONLY 3 CAN SIT IN THE TRUCK. ,,,,,,,,,
,,139 > 199 > 279,,,278 > 338 > 398,,,,,,,,,,,,,
,,149 > 209 > 289,,,298 > 358 > 418,,,,,,,,,,,,,
,,159 > 219 > 299,,,318 > 378 > 438,,,,,,,,,,,,,
,,169 > 229 > 309,,,338 > 398 > 458,,,,,,,,,,,,,
,,179 > 239 > 319,,,358 > 418 > 478,,,,MIN PRICE: $139 ON REGULAR DAYS,,,,,,,,,
,,189 > 249 > 329,,,378 > 438 > 498,,,,,,,,,,,,,
,,199 > 259 > 339,,,398 > 458 > 518,,,,,,,,,,,,,
,,209 > 269 > 349,,,418 > 478 > 538,,,,,,,,,,,,,
,,219 > 279 > 359,,,438 > 498 > 558,,,,,,,,,,,,,
,,,,,,,,,2024 CALENDAR ACTIVE AS OF DEC 8TH,,,,,,,,,
,,,,,,,,,,,,,,,,,,
AURORA,,,,,,,JAN,,AURORA,,,,,,,FEB,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,1,2,3,4,5,6,,,,,,,1,2,3,,,
,129,129,129,139,129,129,,,,,,,129,129,129,,,
7,8,9,10,11,12,13,,,4,5,6,7,8,9,10,,,
129,129,139,129,129,129,129,,,129,129,129,129,129,129,129,,,
14,15,16,17,18,19,20,,,11,12,13,14,15,16,17,,,
129,139,129,129,129,139,129,,,129,129,129,129,129,139,129,,,
21,22,23,24,25,26,27,,,18,19,20,21,22,23,24,,,
129,129,129,129,129,129,129,,,129,129,129,129,129,129,129,,,
28,29,30,31,,,,,,25,26,27,28,29,,,,,
129,129,129,129,,,,,,129,129,129,129,129,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
AURORA,,,,,,,MAR,,AURORA,,,,,,,APR,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,,,1,2,,,,1,2,3,4,5,6,,,
,,,,,139,129,,,,149,139,139,139,139,139,,,
3,4,5,6,7,8,9,,,7,8,9,10,11,12,13,,,
129,129,129,129,129,129,129,,,139,139,139,139,139,139,139,,,
10,11,12,13,14,15,16,,,14,15,16,17,18,19,20,,,
129,129,129,129,129,129,129,,,139,139,139,139,139,139,139,,,
17,18,19,20,21,22,23,,,21,22,23,24,25,26,27,,,
129,129,129,129,129,129,129,,,139,139,139,139,139,139,139,,,
24,25,26,27,28,29,30,,,28,29,30,,,,,,,
129,129,129,129,129,129,149,,,139,139,149,,,,,,,
31,,,,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
AURORA,,,,,,,MAY,,AURORA,,,,,,,JUN,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,1,2,3,4,,,,,,,,,1,,,
,,,159,139,139,139,,,,,,,,,159,,,
5,6,7,8,9,10,11,,,2,3,4,5,6,7,8,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
12,13,14,15,16,17,18,,,9,10,11,12,13,14,15,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
19,20,21,22,23,24,25,,,16,17,18,19,20,21,22,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
26,27,28,29,30,31,,,,23,24,25,26,27,28,29,,,
139,139,139,139,159,159,,,,139,139,139,139,139,139,139,,,
,,,,,,,,,30,,,,,,,,,
,,,,,,,,,159,,,,,,,,,
,,,,,,,,,,,,,,,,,,
AURORA,,,,,,,JUL,,AURORA,,,,,,,AUG,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,1,2,3,4,5,6,,,,,,,1,2,3,,,
,159,139,139,139,139,139,,,,,,,159,139,139,,,
7,8,9,10,11,12,13,,,4,5,6,7,8,9,10,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
14,15,16,17,18,19,20,,,11,12,13,14,15,16,17,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
21,22,23,24,25,26,27,,,18,19,20,21,22,23,24,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
28,29,30,31,,,,,,25,26,27,28,29,30,31,,,
139,139,159,159,,,,,,139,139,139,139,139,159,159,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
AURORA,,,,,,,SEP,,AURORA,,,,,,,OCT,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
1,2,3,4,5,6,7,,,,,1,2,3,4,5,,,
159,139,139,139,139,139,139,,,,,159,139,139,139,139,,,
8,9,10,11,12,13,14,,,6,7,8,9,10,11,12,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
15,16,17,18,19,20,21,,,13,14,15,16,17,18,19,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
22,23,24,25,26,27,28,,,20,21,22,23,24,25,26,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
29,30,,,,,,,,27,28,29,30,31,,,,,
139,159,,,,,,,,139,139,139,139,139,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
AURORA,,,,,,,NOV,,AURORA,,,,,,,DEC,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,,,1,2,,,1,2,3,4,5,6,7,,,
,,,,,139,139,,,139,139,139,139,139,139,139,,,
3,4,5,6,7,8,9,,,8,9,10,11,12,13,14,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
10,11,12,13,14,15,16,,,15,16,17,18,19,20,21,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
17,18,19,20,21,22,23,,,22,23,24,25,26,27,28,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
24,25,26,27,28,29,30,,,29,30,31,,,,29,,,
139,139,139,139,139,139,139,,,139,139,139,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
AURORA,,,,,,,JAN,,AURORA,,,,,,,FEB,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,1,2,3,4,,,,,,,,,1,,,
,,,139,139,139,139,,,,,,,,,139,,,
5,6,7,8,9,10,11,,,2,3,4,5,6,7,8,,,
159,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
12,13,14,15,16,17,18,,,9,10,11,12,13,14,15,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
19,20,21,22,23,24,25,,,16,17,18,19,20,21,22,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
26,27,28,27,30,31,,,,23,24,25,26,27,28,,,,
139,139,139,139,139,139,,,,139,139,139,139,139,139,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
AURORA,,,,,,,MAR,,AURORA,,,,,,,APR,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,,,,1,,,,,1,2,3,4,5,,,
,,,,,,139,,,,,139,139,139,139,139,,,
2,3,4,5,6,7,8,,,6,7,8,9,10,11,12,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
9,10,11,12,13,14,15,,,13,14,15,16,17,18,19,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
16,17,18,19,20,21,22,,,20,21,22,23,24,25,26,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
23,24,25,26,27,28,29,,,27,28,29,30,,,,,,
139,139,139,139,139,139,139,,,139,139,139,139,,,,,,
30,31,,,,,,,,,,,,,,,,,
139,139,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
AURORA,1 HR MIN STARTING AT 179/HR ,,,,,,MAY,,AURORA,1 HR MIN STARTING AT 179/HR ,,,,,,JUN,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,,1,2,3,,,1,2,3,4,5,6,7,,,
,,,,139,139,139,,,189,139,179,139,139,159,159,,,
4,5,6,7,8,9,10,,,8,9,10,11,12,13,14,,,
139,139,139,139,139,139,139,,,139,149,139,169,159,159,169,,,
11,12,13,14,15,16,17,,,15,16,17,18,19,20,21,,,
139,139,139,139,139,139,139,,,159,149,149,149,149,149,169,,,
18,19,20,21,22,23,24,,,22,23,24,25,26,27,28,,,
139,139,139,139,149,149,159,,,169,189,159,159,149,189,189,,,
25,26,27,28,29,30,31,,,29,30,,,,,29,,,
139,139,139,139,139,189,189,,,189,169,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
AURORA,1 HR MIN STARTING AT 179/HR ,,,,,,JUL,,AURORA,1 HR MIN STARTING AT 179/HR ,,,,,,AUG,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,1,2,3,4,5,,,,,,,,1,2,,,
,,169,169,169,169,159,,,,,,,,179,169,,,
6,7,8,9,10,11,12,,,3,4,5,6,7,8,9,,,
149,149,169,149,169,149,159,,,169,149,149,149,149,149,159,,,
13,14,15,16,17,18,19,,,10,11,12,13,14,15,16,,,
149,149,149,149,149,149,159,,,149,149,149,149,149,149,159,,,
20,21,22,23,24,25,26,,,17,18,19,20,21,22,23,,,
159,149,149,149,149,149,159,,,149,149,149,149,179,149,159,,,
27,28,29,30,31,,,,,24,25,26,27,28,29,30,,,
149,179,169,179,169,,,,,149,149,149,149,169,169,169,,,
,,,,,,,,,31,,,,,,,,,
,,,,,,,,,169,,,,,,,,,
,,,,,,,,,,,,,,,,,,
AURORA,1 HR MIN STARTING AT 179/HR ,,,,,,SEP,,AURORA,1 HR MIN STARTING AT 179/HR ,,,,,,OCT,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,1,2,3,4,5,6,,,,,,1,2,3,4,,,
,169,169,169,149,149,159,,,,,,169,169,169,169,,,
7,8,9,10,11,12,13,,,5,6,7,8,9,10,11,,,
149,149,149,149,149,149,159,,,169,169,149,149,149,149,159,,,
14,15,16,17,18,19,20,,,12,13,14,15,16,17,18,,,
149,149,149,149,149,149,159,,,149,149,149,149,149,149,159,,,
21,22,23,24,25,26,27,,,19,20,21,22,23,24,25,,,
149,149,149,149,149,169,169,,,149,149,149,149,149,149,159,,,
28,29,30,,,,,,,26,27,28,27,30,31,,,,
169,169,169,,,,,,,149,149,149,169,169,169,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
AURORA,1 HR MIN STARTING AT 179/HR ,,,,,,NOV,,AURORA,1 HR MIN STARTING AT 179/HR ,,,,,,DEC,,
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,,,,1,,,,1,2,3,4,5,6,,,
,,,,,,169,,,,149,149,149,149,149,159,,,
2,3,4,5,6,7,8,,,7,8,9,10,11,12,13,,,
169,149,149,149,149,149,159,,,149,149,149,149,149,149,159,,,
9,10,11,12,13,14,15,,,14,15,16,17,18,19,20,,,
149,149,149,149,149,149,159,,,149,149,149,149,149,149,159,,,
16,17,18,19,20,21,22,,,21,22,23,24,25,26,27,,,
149,149,149,149,149,149,159,,,169,169,169,169,169,169,169,,,
23,24,25,26,27,28,29,,,28,29,30,31,,,,,,
149,149,149,149,149,169,169,,,169,169,169,169,,,,,,
30,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,
