19,20,21,22,23,24,25,,,16,17,18,19,20,21,22,,,,19,20,21,22,23,24,25,,
149,149,149,149,139,149,149,,,149,139,139,139,139,149,229/169,,,,149,149,149,149,139,149,149,,
26,27,28,29,30,31,,,,23,24,25,26,27,28,29,,,,26,27,28,29,30,31,,,
149,149,139,149,219/169,239/199,,,,149,149,169,149,199/149,249/209,209,,,,149,149,139,149,,,,,
,,,,,  ,,,,30,,,,,,,,,,,,,,,,,,
,,,,,,,,,209/169,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORONTO - MAY,,,,,,,MAY,,TORONTO - JUNE,,,,,,,JUN,,,,,,,,,,,JUN
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,1,2,3,4,5,6,,,,,,,1,2,3,,,,,,,,1,2,3,,
,219/169,169/169,149,149,149,149/139,,,,,,,209/169,149/149,149/149,,,,,,,,169,149,149,,
7,8,9,10,11,12,13,,,4,5,6,7,8,9,10,,,,April 24th: NEW STANDARD PRICING $149 to $149,5,6,7,8,9,10,,
149,139,139,139,139,169/149,149/149,,,139,149,139,139,139,169,149/149,,,,149,149,149,149,149,149,149,,
14,15,16,17,18,19,20,,,11,12,13,14,15,16,17,,,,11,12,13,14,15,16,17,,
139,139,139,169,139,139,149,,,139,149,139,149,169/149,149,169,,,,149,149,149,149,149,149,169,,
21,22,23,24,25,26,27,,,18,19,20,21,22,23,24,,,,18,19,20,21,22,23,24,,
149,139,149,149,149/139,149/139,149/139,,,139,169/149,139,139,139,169/149,149/149,,,,149,149,149,149,149,149,169,,
28,29,30,31,,,,,,25,26,27,28,29,30,,,,,25,26,27,28,29,30,,,
149/139,149/139,149/139,149,,,,,,149,169/169,169/169,229/169,229/149,219/199,,,,,149,149,149,149,149,169,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORONTO - JULY,,,,,,,JUL,,TORONTO - AUGUST,,,,,,,AUG,,,TORONTO NEW STANDARD PRICING: $149/H (JULY AND AUGUST),,,,,,,,SEP
,,,,,,,,,,,,,,,,,,,ONLY 3 MEN CREW TRUCKS AVAILABLE FOR LONG DISTANCE! OFFER 4TH GUY FOR A LOCAL MOVE ONLY! FOR LONG DISTANCE YOU CAN OFFER 4TH GUY TO HELP LOADING LOCALLY. OFFLOAD MUST BE 3 SINCE ONLY 3 CAN SIT IN THE TRUCK. ,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,,,,,,1,,,,,1,2,3,4,5,,,,,,,,,1,2,,
,,,,,,239/199,,,,,219/199,169/149,149,149,149,,,,,,,,,149,149,,
2,3,4,5,6,7,8,,,6,7,8,9,10,11,12,,,,MIN PRICE: $134,4,5,6,7,8,9,,
149/149,149/149,169/149,169,149,169,169,,,149,149,169,149,149,149,169/149,,,,,149,149,149,149,149,149,,
9,10,11,12,13,14,15,,,13,14,15,16,17,18,19,,,,10,11,12,13,14,15,16,,
149,149,149,149,149,149,199/169,,,149,169,199,169,169,209/149,209/169,,,,149,149,149,149,149,149,149,,
16,17,18,19,20,21,22,,,20,21,22,23,24,25,26,,,,17,18,19,20,21,22,23,,
149,149/149,149,169,149,149,169/149,,,149,149,169/169,199/149,149/149,199/149,229/169,,,,149,149,149,149,149,149,149,,
23,24,25,26,27,28,29,,,27,28,29,30,31,,,,,,24,25,26,27,28,29,30,,
149,149,169/149,199/169,149/149,199/169,199/169,,,169/149,199/169,169/149,169/169,209,,,,,,149,149,149,149,149,149,149,,
30,31,,,,,,,,,,,,,,,,,,,,,,,,,,
169/149,229/199,,,,,,,,,,,,,,,,,, ,,,,,,,,
,,,,,,,,,,,,r,,,,,,,,,,,,,,,
TORONTO,,,,,,,SEP,,TORONTO,,,,,,,OCT,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
,,,,,1,2,,,1,2,3,4,5,6,7,,,,,,,,,,,,
,,,,,249/209,229/169,,,169,149,149,149,149,149,149,,,,,,,,,,,,
3,4,5,6,7,8,9,,,8,9,10,11,12,13,14,,,,,,,,,,,,
169,149,149,149,149,169,169,,,149,149,149,149,149,149,149,,,,,,,,,,,,
10,11,12,13,14,15,16,,,15,16,17,18,19,20,21,,,,,,,,,,,,
149,149,149,149,149,149,169/149,,,149,149,149,149,149,149,149,,,,,,,,,,,,
17,18,19,20,21,22,23,,,22,23,24,25,26,27,28,,,,,,,,,,,,
149,149,149,139,139,149,149,,,139,139,139,139,139,149,149,,,,,,,,,,,,
24,25,26,27,28,29,30,,,29,30,31,,,,,,,,,,,,,,,,
139,139,129,149,149,169/169,149,,,149,149,149,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORONTO,,,,,,,NOV,,TORONTO,,,,,,,DEC,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
,,,1,2,3,4,,,,,,,,1,2,,,,,,,,,,,,
,,,149,149,139,149,,,,,,,,199,199,,,,,,,,,,,,
5,6,7,8,9,10,11,,,3,4,5,6,7,8,9,,,,,,,,,,,,
149,149,149,149,149,139,139,,,149,149,139,139,139,139,149,,,,,,,,,,,,
12,13,14,15,16,17,18,,,10,11,12,13,14,15,16,,,,,,,,,,,,
119,139,129,139,139,139,139,,,139,139,139,149,149,149,149,,,,,,,,,,,,
19,20,21,22,23,24,25,,,17,18,19,20,21,22,23,,,,,,,,,,,,
119,139,119,119,139,129,139,,,139,139,139,139,139,139,139,,,,,,,,,,,,
26,27,28,29,30,,,,,24,25,26,27,28,29,30,,,,,,,,,,,,
129,139,139,139,149,,,,,139,139,139,139,139,119,119,,,,,,,,,,,,
,,,,,,,,,31,,,,,,,,,,,,,,,,,,
,,,,,,,,,119,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1 Truck,  2   >   3   >   4,,2 Trucks,  4   >   5   >   6,,,,IMPORTANT NOTES,,,,,,,,,,,,,,,,,,
,,119 > 179 > 259,,,238 > 298 > 358,,,,,,,,,,,,,,,,,,,,,,
,,129 > 189 > 269,,,258 > 318 > 378,,,,ONLY 3 MEN CREW TRUCKS AVAILABLE FOR LONG DISTANCE! OFFER 4TH GUY FOR A LOCAL MOVE ONLY! FOR LONG DISTANCE YOU CAN OFFER 4TH GUY TO HELP LOADING LOCALLY. OFFLOAD MUST BE 3 SINCE ONLY 3 CAN SIT IN THE TRUCK. ONLY 3 MAN TRUCKS HAVE LIFTGATES,,,,,,,,,,,,,,,,,,
,,139 > 199 > 279,,,278 > 338 > 398,,,,,,,,,,,,,,,,,,,,,,
,,149 > 209 > 289,,,298 > 358 > 418,,,,,,,,,,,,,,,,,,,,,,
,,159 > 219 > 299,,,318 > 378 > 438,,,,,,,,,,,,,,,,,,,,,,
,,169 > 229 > 309,,,338 > 398 > 458,,,,,,,,,,,,,,,,,,,,,,
,,179 > 239 > 319,,,358 > 418 > 478,,,,MIN PRICE: $109 ON REGULAR DAYS,,,,,,,,,,,,,,,,,,
,,189 > 249 > 329,,,378 > 438 > 498,,,,,,,,,,,,,,,,,,,,,,
,,199 > 259 > 339,,,398 > 458 > 518,,,,,,,,,,,,,,,,,,,,,,
,,209 > 269 > 349,,,418 > 478 > 538,,,,,,,,,,,,,,,,,,,,,,
,,219 > 279 > 359,,,438 > 498 > 558,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2024 CALENDAR ACTIVE AS OF DEC 8TH,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORONTO,,,,,,,JAN,,TORONTO,,,,,,,FEB,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
,1,2,3,4,5,6,,,,,,,1,2,3,,,,,,,,,,,,
,139,139,139,139,139,139,,,,,,,139,119,149,,,,,,,,,,,,
7,8,9,10,11,12,13,,,4,5,6,7,8,9,10,,,,,,,,,,,,
129,119,119,119,119,119,119,,,129,119,119,119,119,119,119,,,,,,,,,,,,
14,15,16,17,18,19,20,,,11,12,13,14,15,16,17,,,,,,,,,,,,
119,129,119,129,129,119,129,,,119,129,129,129,129,129,129,,,,,,,,,,,,
21,22,23,24,25,26,27,,,18,19,20,21,22,23,24,,,,,,,,,,,,
129,119,119,129,129,149,149,,,129,129,129,129,129,129,129,,,,,,,,,,,,
28,29,30,31,,,,,,25,26,27,28,29,,,,,,,,,,,,,,
129,139,139,139,,,,,,129,129,129,129,129,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORONTO,,,,,,,MAR,,TORONTO,,,,,,,APR,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
,,,,,1,2,,,,1,2,3,4,5,6,,,,,,,,,,,,
"ALL PRICING INCREASED TO 149 AND 169 ON 30,31 AND 1ST UP TO SEPT",,,,,169,149,,,,169,149,149,149,149,149,,,,,,,,,,,,
3,4,5,6,7,8,9,,,7,8,9,10,11,12,13,,,,,,,,,,,,
149,149,149,149,149,149,149,,,149,149,149,149,149,149,149,,,,,,,,,,,,
10,11,12,13,14,15,16,,,14,15,16,17,18,19,20,,,,,,,,,,,,
149,149,149,149,149,149,149,,,149,149,149,149,149,149,149,,,,,,,,,,,,
17,18,19,20,21,22,23,,,21,22,23,24,25,26,27,,,,,,,,,,,,
149,149,149,149,149,149,149,,,149,149,149,149,149,149,149,,,,,,,,,,,,
24,25,26,27,28,29,30,,,28,29,30,,,,,,,,,,,,,,,,
149,149,149,149,149,149,169,,,149,149,169,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
v,,,,,,,MAY,,SAINT JOHN,,,,,,,JUN,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
,,,1,2,3,4,,,,,,,,,1,,,,,,,,,,,,
,,,169,149,149,149,,,,,,,,,149,,,,,,,,,,,,
5,6,7,8,9,10,11,,,2,3,4,5,6,7,8,,,,,,,,,,,,
149,149,149,149,149,149,149,,,169,169,169,169,169,169,169,,,,,,,,,,,,
12,13,14,15,16,17,18,,,9,10,11,12,13,14,15,,,,,,,,,,,,
149,149,149,149,149,149,149,,,169,169,169,169,169,169,169,,,,,,,,,,,,
19,20,21,22,23,24,25,,,16,17,18,19,20,21,22,,,,,,,,,,,,
149,149,149,149,149,149,149,,,169,169,169,169,169,169,169,,,,,,,,,,,,
26,27,28,29,30,31,,,,23,24,25,26,27,28,29,,,,,,,,,,,,
149,149,149,149,169,169,,,,169,169,169,169,169,169,169,,,,,,,,,,,,
,,,,,,,,,30,,,,,,,,,,,,,,,,,,
,,,,,,,,,149,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAINT JOHN,,,,,,,JUL,,SAINT JOHN,,,,,,,AUG,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
,1,2,3,4,5,6,,,,,,,1,2,3,,,,,,,,,,,,
,169,169,169,169,199,169,,,,,,,229,169,209,,,,,,,,,,,,
7,8,9,10,11,12,13,,,4,5,6,7,8,9,10,,,,,,,,,,,,
169,169,169,169,169,169,169,,,169,169,169,169,169,169,199,,,,,,,,,,,,
14,15,16,17,18,19,20,,,11,12,13,14,15,16,17,,,,,,,,,,,,
169,169,169,169,169,169,169,,,139,139,139,139,139,139,139,,,,,,,,,,,,
21,22,23,24,25,26,27,,,18,19,20,21,22,23,24,,,,,,,,,,,,
169,209,169,169,169,169,209,,,139,139,139,139,139,139,139,,,,,,,,,,,,
28,29,30,31,,,,,,25,26,27,28,29,30,31,,,,,,,,,,,,
169,169,149,209,,,,,,139,139,139,139,139,169,169,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAINT JOHN,,,,,,,SEP,,SAINT JOHN,,,,,,,OCT,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
1,2,3,4,5,6,7,,,,,1,2,3,4,5,,,,,,,,,,,,
169,139,139,139,139,139,139,,,,,169,139,139,139,139,,,,,,,,,,,,
8,9,10,11,12,13,14,,,6,7,8,9,10,11,12,,,,,,,,,,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,,,,,,,,,,
15,16,17,18,19,20,21,,,13,14,15,16,17,18,19,,,,,,,,,,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,,,,,,,,,,
22,23,24,25,26,27,28,,,20,21,22,23,24,25,26,,,,,,,,,,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,,,,,,,,,,
29,30,,,,,,,,27,28,29,30,31,,,,,,,,,,,,,,
169,169,,,,,,,,139,139,139,169,169,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAINT JOHN,,,,,,,NOV,,SAINT JOHN,,,,,,,DEC,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
,,,,,1,2,,,1,2,3,4,5,6,7,,,,,,,,,,,,
,,,,,139,139,,,139,139,139,139,139,139,139,,,,,,,,,,,,
3,4,5,6,7,8,9,,,8,9,10,11,12,13,14,,,,,,,,,,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,,,,,,,,,,
10,11,12,13,14,15,16,,,15,16,17,18,19,20,21,,,,,,,,,,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,,,,,,,,,,
17,18,19,20,21,22,23,,,22,23,24,25,26,27,28,,,,,,,,,,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,,,,,,,,,,
24,25,26,27,28,29,30,,,29,30,31,,,,29,,,,,,,,,,,,
139,139,139,139,139,139,139,,,139,139,139,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAINT JOHN,,,,,,,JAN,,SAINT JOHN,,,,,,,FEB,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
,,,1,2,3,4,,,,,,,,,1,,,,,,,,,,,,
,,,119,119,119,119,,,,,,,,,139,,,,,,,,,,,,
5,6,7,8,9,10,11,,,2,3,4,5,6,7,8,,,,,,,,,,,,
139,119,119,119,119,119,119,,,139,119,119,119,119,119,139,,,,,,,,,,,,
12,13,14,15,16,17,18,,,9,10,11,12,13,14,15,,,,,,,,,,,,
119,119,119,119,119,119,119,,,119,119,119,119,119,119,119,,,,,,,,,,,,
19,20,21,22,23,24,25,,,16,17,18,19,20,21,22,,,,,,,,,,,,
119,119,119,119,119,119,139,,,119,119,119,119,119,119,119,,,,,,,,,,,,
26,27,28,29,30,31,,,,23,24,25,26,27,28,,,,,,,,,,,,,
119,119,119,119,139,139,,,,119,119,119,119,119,139,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAINT JOHN,,,,,,,MAR,,SAINT JOHN,,,,,,,APR,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
,,,,,,1,,,,,1,2,3,4,5,,,,,,,,,,,,
,,,,,,149,,,,,149,149,149,149,149,,,,,,,,,,,,
2,3,4,5,6,7,8,,,6,7,8,9,10,11,12,,,,,,,,,,,,
139,139,139,139,139,139,139,,,149,149,149,149,149,149,149,,,,,,,,,,,,
9,10,11,12,13,14,15,,,13,14,15,16,17,18,19,,,,,,,,,,,,
149,149,149,149,149,149,149,,,149,149,149,149,149,149,149,,,,,,,,,,,,
16,17,18,19,20,21,22,,,20,21,22,23,24,25,26,,,,,,,,,,,,
149,149,149,149,149,149,149,,,149,149,149,149,149,149,149,,,,,,,,,,,,
23,24,25,26,27,28,29,,,27,28,29,30,,,,,,,,,,,,,,,
149,149,149,149,149,149,149,,,149,149,149,149,,,,,,,,,,,,,,,
30,31,,,,,,,,,,,,,,,,,,,,,,,,,,
149,149,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAINT JOHN,,1 HR MIN STARTING AT 179/HR ,,,,,MAY,,SAINT JOHN,,1 HR MIN STARTING AT 179/HR ,,,,,JUN,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
,,,,1,2,3,,,1,2,3,4,5,6,7,,,,,,,,,,,,
,,,,149,149,149,,,179,169,169,149,149,149,159,,,,,,,,,,,,
4,5,6,7,8,9,10,,,8,9,10,11,12,13,14,,,,,,,,,,,,
159,149,149,149,149,149,159,,,159,149,149,149,149,149,159,,,,,,,,,,,,
11,12,13,14,15,16,17,,,15,16,17,18,19,20,21,,,,,,,,,,,,
159,149,149,149,149,149,159,,,159,149,149,149,149,149,159,,,,,,,,,,,,
18,19,20,21,22,23,24,,,22,23,24,25,26,27,,,,,,,,,,,,,
159,149,149,149,149,149,159,,,159,149,149,149,149,159,159,,,,,,,,,,,,
25,26,27,,29,30,31,,,29,30,,,,,29,,,,,,,,,,,,
159,149,159,159,159,179,179,,,159,179,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAINT JOHN,,1 HR MIN STARTING AT 179/HR ,,,,,JUL,,SAINT JOHN,,1 HR MIN STARTING AT 179/HR ,,,,,AUG,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
,,1,2,3,4,5,,,,,,,,1,2,,,,,,,,,,,,
,,179,149,149,149,169,,,,,,,,189,179,,,,,,,,,,,,
6,7,8,9,10,11,12,,,3,4,5,6,7,8,9,,,,,,,,,,,,
169,149,149,149,159,159,169,,,169,159,159,159,159,159,169,,,,,,,,,,,,
13,14,15,16,17,18,19,,,10,11,12,13,14,15,16,,,,,,,,,,,,
169,159,159,159,159,159,169,,,169,159,159,159,159,159,169,,,,,,,,,,,,
20,21,22,23,24,25,26,,,17,18,19,20,21,22,23,,,,,,,,,,,,
169,159,159,159,159,159,169,,,169,159,159,159,159,159,169,,,,,,,,,,,,
27,28,29,30,31,,,,,24,25,26,27,28,29,30,,,,,,,,,,,,
169,169,169,199,179,,,,,169,159,159,169,169,169,179,,,,,,,,,,,,
,,,,,,,,,31,,,,,,,,,,,,,,,,,,
,,,,,,,,,199,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAINT JOHN,,1 HR MIN STARTING AT 179/HR ,,,,,SEP,,SAINT JOHN,,1 HR MIN STARTING AT 179/HR ,,,,,OCT,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
,1,2,3,4,5,6,,,,,,1,2,3,4,,,,,,,,,,,,
,179,179,159,159,159,169,,,,,,179,179,149,159,,,,,,,,,,,,
7,8,9,10,11,12,13,,,5,6,7,8,9,10,11,,,,,,,,,,,,
169,159,159,159,159,159,169,,,159,149,149,149,149,149,159,,,,,,,,,,,,
14,15,16,17,18,19,20,,,12,13,14,15,16,17,18,,,,,,,,,,,,
169,159,159,159,159,159,169,,,159,149,149,149,149,149,159,,,,,,,,,,,,
21,22,23,24,25,26,27,,,19,20,21,22,23,24,25,,,,,,,,,,,,
169,159,159,159,159,159,169,,,159,149,149,149,149,149,159,,,,,,,,,,,,
28,29,30,,,,,,,26,27,28,27,30,31,,,,,,,,,,,,,
169,169,189,,,,,,,159,159,159,159,179,179,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAINT JOHN,,1 HR MIN STARTING AT 179/HR ,,,,,NOV,,SAINT JOHN,,1 HR MIN STARTING AT 179/HR ,,,,,DEC,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,,,,,,,,,
,,,,,,1,,,,1,2,3,4,5,6,,,,,,,,,,,,
,,,,,,179,,,,179,179,149,149,149,159,,,,,,,,,,,,
2,3,4,5,6,7,8,,,7,8,9,10,11,12,13,,,,,,,,,,,,
159,149,149,149,149,149,159,,,159,149,149,149,149,149,159,,,,,,,,,,,,
9,10,11,12,13,14,15,,,14,15,16,17,,19,20,,,,,,,,,,,,
159,149,149,149,149,149,159,,,159,149,149,149,149,149,159,,,,,,,,,,,,
16,17,18,19,20,21,22,,,21,22,23,24,25,26,27,,,,,,,,,,,,
159,149,149,149,149,149,159,,,159,149,149,149,149,149,159,,,,,,,,,,,,
23,24,25,26,27,28,29,,,28,29,30,31,,,,,,,,,,,,,,,
159,149,149,149,159,159,159,,,159,159,169,169,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,,,,,,,
